Row.names	freq	prev	p.freq	p.prev	p	contaminant	Kingdom	Phylum	Class	Order	Family	Genus	Species
4038150c25be08f9eeb350aaaa0b0d6c	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
365bf455589b02487b493f6d9084732f	5.3165155748978896e-5	3	NA	0.654017094017094	0.654017094017094	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
90f71eeb56354e0596d25d6303313a6c	2.1521482744075135e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
577a5b71818fa3cb57d3b1230d7bc4a8	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
dbdef48efa26335946b94f7e8791e05a	5.9192963140541854e-5	1	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
adaaca591e862cb678485e0978a40fda	2.1518862820323645e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma_paraflava
217be8df168f31bf2ce07d2518013714	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium_vesicarium
8769461ae3fb53a247da5c6738b91713	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella_quadriseptata
34eb7836cfb7215b7b9efe3815a145ed	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	Basidiodendron_luteogriseum
935e8966033914a01ca9aee0d3dcfd1f	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_victoriae
f04e766a257b0e5b72e950f16736b8dc	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Pycnoporus	Pycnoporus_sp
0f5d330567846853ae610cac95bc0dff	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_fusidioides
8d599d690a561add9be1c2e36041f8e5	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
2bff887f29c19d798a01274e05ed8d95	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_obclavata
fd8f642bf53f5d9b90d8c7ad40f90422	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_brachypenium
483229d0bd10d4d8bc0cd2357173bb20	8.063449904064145e-6	2	NA	0.6068376068376069	0.6068376068376069	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_psychrotolerans
ecec32735804704d7d393293c1b50446	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_sp
acfe7a1945e737eab733646278efb0a0	3.360215053763441e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Dothiorella	NA
6f5dcbee3311c9ee23eca95e621fcee5	0	0	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
